date,run,block,psnr,ssim,lpips,points,era,status,note
2026-06-09,mcmc_capmax_prune30_b7,7,22.180076599121094,0.6689622402191162,0.44078290462493896,504k,GT錯位,有效,剪30%無損; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-10,mcmc_capmax_prune10_b7,7,22.20744514465332,0.6724896430969238,0.4335099756717682,648k,GT錯位,有效,importance-prune曲線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-10,mcmc_capmax_prune50_b7,7,22.207860946655273,0.6645142436027527,0.44887375831604004,360k,GT錯位,有效,剪50%無損; vs native360 +0.457; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-10,mcmc_native360_ctrl_b7,7,21.750635147094727,0.6414667367935181,0.4838334023952484,360k,GT錯位,有效,嚴格對照: 直接低cap輸explore-then-prune; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-16,mcmc_sh3_cap800_b7,7,22.47655487060547,0.6798095107078552,0.425396591424942,720k,GT錯位,有效,sh3槓桿 +0.295; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-17,mcmc_2dgs_60k_b7,7,22.753694534301758,0.6923233866691589,0.4026449918746948,532k,GT錯位,有效,60k recipe首發; 揭穿30k訓練不足; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-17,mcmc_sh3_cap800_prune50_b7,7,22.403051376342773,0.6694075465202332,0.4440082311630249,360k,GT錯位,有效,sh3+prune50 雙贏閉環; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-18,mcmc_cap2M_b7,7,23.238039016723633,0.7136716246604919,0.367586612701416,969k,GT錯位,有效,cap2M沒填滿; scaling law數據點; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-18,mcmc_dr05_b7,7,21.64409828186035,0.6555099487304688,0.46394526958465576,,GT錯位,負結果,depth_ratio=0.5消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-18,mcmc_dr0_b7,7,21.46104621887207,0.6510056853294373,0.4740971326828003,,GT錯位,負結果,depth_ratio=0消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-19,scaffold_2dgs_b7,7,20.67978286743164,0.5418598055839539,0.6413443684577942,100k anchor×5,GT錯位,負結果,Scaffold v1固定anchor; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-19,sgl_mcmc_b7,7,22.26055908203125,0.6737654805183411,0.4309502840042114,~720k,GT錯位,平手,SGL純metric加項: 持平; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-20,scaffold_c1_60k_b7,7,22.571739196777344,0.6421499848365784,0.4772849977016449,,GT錯位,負結果,Scaffold最佳(60k)仍輸MCMC路線; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-20,scaffold_c2_n10_b7,7,21.35896873474121,0.5796307325363159,0.5852997899055481,,GT錯位,負結果,n_offset消融; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-20,scaffold_c3_feat64_b7,7,19.90485191345215,0.5390833616256714,0.6342809796333313,,GT錯位,負結果,feat64反而傷; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-20,scaffold_full2_b7,7,20.96241569519043,0.5583899617195129,0.6304273009300232,66k anchor,GT錯位,負結果,增生修復版; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-20,scaffold_full3_b7,7,21.930505752563477,0.6126957535743713,0.5356897711753845,~200k anchor,GT錯位,負結果,放寬閾值長滿; 仍輸→Scaffold止損; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-21,scaffold_c4_sgl_b7,7,21.880247116088867,0.6092221140861511,0.5425640940666199,,GT錯位,負結果,+SGL小助仍輸; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-22,exp2_mcmc_freg_b7,7,21.711149215698242,0.6275030970573425,0.4975796639919281,,GT錯位,負結果,MCMC+FreGS; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-22,exp4_gd_base_b7,7,21.046424865722656,0.6171529293060303,0.49392834305763245,,GT錯位,負結果,grad-densify COLMAP init; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-22,exp5_gd_freg_b7,7,21.424150466918945,0.6242634654045105,0.4727010726928711,,GT錯位,負結果,grad-densify+FreGS; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-23,atom_n1_lam002_b7,7,21.80719757080078,0.6528748273849487,0.4626539945602417,,GT錯位,負結果,AtomGS edge-normal loss λ0.02; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-23,edge_aware_b7,7,21.65992546081543,0.6559960246086121,0.4470050036907196,719k,GT錯位,負結果,EdgeAware grad-densify+edge; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-23,edge_mcmc_b7,7,22.197418212890625,0.6718131899833679,0.4336336553096771,~800k,GT錯位,平手,edge訊號嫁接MCMC: net-zero; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-23,exp1_mcmc_dist_b7,7,21.233827590942383,0.6410180926322937,0.4908025562763214,,GT錯位,負結果,MCMC+distortion λ100; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-23,exp3_mcmc_dist_freg_b7,7,19.640165328979492,0.5539711117744446,0.6600010991096497,,GT錯位,負結果,兩者疊加; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-24,atom_n2_lam005_b7,7,21.7907657623291,0.6492384076118469,0.4682343006134033,,GT錯位,負結果,λ0.05; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-24,atom_n3_lam015_b7,7,21.586448669433594,0.6390851140022278,0.48093903064727783,,GT錯位,負結果,λ0.15; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-24,atom_n4_lam005_q4_b7,7,21.862768173217773,0.6509566903114319,0.46599793434143066,,GT錯位,負結果,λ0.05 q4; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-24,mcmc_60k_sh3_aggr_b7,7,23.962677001953125,0.7398087978363037,0.3333711326122284,1.17M,GT錯位,有效,sh3+cap1.3M aggressive; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-26,citygsv2_b7_faithful,7,21.780881881713867,0.5599018335342407,0.6594517827033997,,GT錯位,作廢,"⚠coarse亦被裁切(viscrop)，除densify config外另有此缺陷；檔案已刪。 我選錯densify config跑爛的baseline, 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-06-26,e1_citygsv2_24k_b7,7,19.60047149658203,0.49823424220085144,0.8086003661155701,,GT錯位,有效,⚠coarse被裁切(viscrop)不可當coarse-init對照；檔案已刪，見 裁切coarse_已刪除_2026-08-06.md。 DGD反推E1: 官方24k recipe在當前資料; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-26,e1b_scaler09_b7,7,13.522930145263672,0.3736811876296997,0.96133953332901,,GT錯位,有效,⚠coarse被裁切(viscrop)不可當coarse-init對照；檔案已刪。 E1b scaler0.9; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-26,e2b_gd_depth_sh2_s09_b7,7,20.432905197143555,0.5911727547645569,0.5553078055381775,,GT錯位,有效,grad-densify+depth-init對照; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-26,fullcoarse_24k_b7,7,13.522930145263672,0.3736811876296997,0.96133953332901,,GT錯位,有效,全域coarse+24k官方式(低分=coarse init在b7弱); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-26,mcmc_60k_sh3_aggr17_COARSE_b7,7,22.27324104309082,0.6600413918495178,0.45521149039268494,,GT錯位,負結果,⚠coarse被裁切(coarse_block_7_crop.ply)不可當coarse-init對照；檔案已刪。 aggr17換coarse init: 22.27 << depth-init 24.30; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-27,e2a_mcmc2p2m_sh2_b7,7,22.51067543029785,0.6949896812438965,0.39931127429008484,~2.2M,GT錯位,有效,sh2大cap: 22.51; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-27,e2a_mcmc4m_sh2_b7,7,19.732770919799805,0.566314160823822,0.608531653881073,~4M,GT錯位,有效,sh2-4M: 崩(VRAM擠壓訓練品質)→sh0結論證據; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-28,coarse_mc_aerial_1.2x,,20.404727935791016,0.6107314229011536,0.6771286129951477,,GT錯位,有效,當前資料coarse(1.2x); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-28,coarse_mc_aerial_2x,,20.506553649902344,0.5639891624450684,0.6976191401481628,,GT錯位,有效,coarse(2x); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-28,mcmc_60k_sh3_native765_b7,7,23.686002731323242,0.7212231159210205,0.3596790134906769,765k,GT錯位,有效,native低cap對照; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-28,mcmc_60k_sh3_prune50_b7,7,23.966577529907227,0.7336331009864807,0.33583784103393555,~765k,GT錯位,有效,60k+prune50: ≈native aggr 23.96半點數; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-29,coarse_mc_aerial_3x,,20.599306106567383,0.5405703783035278,0.7140641212463379,,GT錯位,有效,coarse(3x); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-30,citygs_ft60k_coarse3x,7,24.163105010986328,0.6663914322853088,0.4535958170890808,,GT錯位,有效,官方式pipeline: coarse3x+60k ft; PSNR 24.16但SSIM/LPIPS大輸aggr17; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-06-30,mcmc_60k_sh3_aggr17_b7,7,,,,1.53M,GT錯位,有效,"★主基線 24.30/0.755/0.309(results.txt空,數字取自日誌); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-06-30,quad_merge_aggr17,7,,,,,GT錯位,連結重複,"blocks/=四塊symlink, 與各bX行同檔勿重複計; merged.ckpt=1.18M顆; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-01,mcmc_60k_sh3_aggr17_ver1_b7,7,,,,,GT錯位,夭折,無結果; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-01,mcmc_60k_sh3_aggr17_ver2_b7,7,19.974306106567383,0.5823518633842468,0.5437681078910828,1.29M,GT錯位,負結果,RTG hybrid B1-B5+distortion+cap; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-02,mcmc_2dgs_60k_sh3_aggr17_aerial,0,26.054216384887695,0.7087054252624512,0.564460277557373,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-02,mcmc_2dgs_60k_sh3_aggr17_aerial,6,21.3939208984375,0.5887374877929688,0.7602319121360779,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-02,mcmc_2dgs_60k_sh3_aggr17_aerial,7,21.57512855529785,0.6533911824226379,0.4580362141132355,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-02,mcmc_60k_sh3_aggr17_prune_b7,7,24.47442054748535,0.7697420716285706,0.2838551104068756,~1.2M,GT錯位,有效,★帳面最佳 24.47/0.770/0.284; aggr17+LightGaussian v_important_score 20%prune@30k; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-03,coarse_citygsv2_sh2_1.2x,,17.12637710571289,0.6208218336105347,0.7240208387374878,,GT錯位,有效,CityGSV2式coarse; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-03,mcmc_2dgs_60k_sh3_aggr17_aerial,1,23.85993003845215,0.6947951912879944,0.6144724488258362,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-03,mcmc_2dgs_60k_sh3_aggr17_aerial,2,21.053834915161133,0.697053849697113,0.4873376488685608,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-03,mcmc_2dgs_60k_sh3_aggr17_aerial,3,11.704118728637695,0.43915799260139465,0.7661944031715393,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-03,mcmc_2dgs_60k_sh3_aggr17_aerial,4,25.365020751953125,0.7375898361206055,0.4410812556743622,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-03,mcmc_2dgs_60k_sh3_aggr17_aerial,5,20.115100860595703,0.6279657483100891,0.6843528747558594,,GT錯位,中斷,"07-02多塊批次未完成; 表中為中途val非終值(b3停1499步=OOM疑似,b7停15k); 勿引用; GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-04,sf_mcmc_smoke_b7,7,9.382956504821777,0.0043525998480618,0.9455196857452393,,GT錯位,smoke,SF-MCMC機制smoke; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-05,mcmc_60k_sh3_aggr17_b12(嘗試1-2),12,,,,0.41M@死亡,GT錯位,OOM死亡,step3151確定性OOM; 近相機怪物診斷起點; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-05,sf_mcmc_60k_sh3_aggr17_b7,7,24.234533309936523,0.7570788264274597,0.30305638909339905,1.53M,GT錯位,平手,SF-MCMC arm1: 統計平手SSIM/LPIPS微優; churn稅證實; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-06,mcmc_60k_sh3_aggr17_b12(sub05),12,,,,0.32M@死亡,GT錯位,OOM死亡,init降採樣無效證明(trim重整化族群); GT錯位期(影像對到鄰幀)，數據作廢
2026-07-06,mcmc_60k_sh3_aggr17_b13(sub05),13,,,,,GT錯位,夭折,~step4k主動搶佔(統一改screen-prune方案); GT錯位期(影像對到鄰幀)，數據作廢
2026-07-06,mcmc_60k_sh3_aggr17_b13(嘗試1),13,,,,0.51M@死亡,GT錯位,OOM死亡,step7499單筆4.64GiB binningBuffer尖峰; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-06,mcmc_60k_sh3_aggr17_b8,8,23.61807632446289,0.7052245736122131,0.4299532473087311,~1.53M,GT錯位,有效,quad; Hyprland crash後42k續跑收官; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-06,quad_merge_aggr17,8,23.61807632446289,0.7052245736122131,0.4299532473087311,,GT錯位,連結重複,"blocks/=四塊symlink, 與各bX行同檔勿重複計; merged.ckpt=1.18M顆; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-07,mcmc_60k_sh3_aggr17_b13,13,23.873390197753906,0.6896145939826965,0.4736288785934448,~1.53M,GT錯位,有效,quad; 偏差:screen_size_prune_px=300; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-07,quad_merge_aggr17,13,23.873390197753906,0.6896145939826965,0.4736288785934448,,GT錯位,連結重複,"blocks/=四塊symlink, 與各bX行同檔勿重複計; merged.ckpt=1.18M顆; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-08,quad_consolidate_10k,7,19.968393325805664,0.5562076568603516,0.6866210699081421,1.18M,GT錯位,有效,merged+union829張10k步; 14視角掉分7.01→3.41; 表中為union val非14視角尺; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-08,quad_merge_eval_b12,12,14.753657341003418,0.3792063891887665,0.7820522785186768,1.18M(merged),GT錯位,有效,merged.ckpt在b12 val;對比22.45=掉分; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-08,quad_merge_eval_b13,13,14.781360626220703,0.39009273052215576,0.7175648212432861,1.18M(merged),GT錯位,有效,merged.ckpt在b13 val;對比23.87=掉分; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-08,quad_merge_eval_b7,7,12.800759315490723,0.29775646328926086,0.7286255955696106,1.18M(merged),GT錯位,有效,merged.ckpt在b7 val;對比24.30=掉分; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-08,quad_merge_eval_b7_vis,7,12.800759315490723,0.29775646328926086,0.7286255955696106,1.18M(merged),GT錯位,有效,同b7 eval+save_val存圖(孤島效應視覺證據); GT錯位期(影像對到鄰幀)，數據作廢
2026-07-08,quad_merge_eval_b8,8,14.865594863891602,0.4095318615436554,0.6885384321212769,1.18M(merged),GT錯位,有效,merged.ckpt在b8 val;對比23.62=掉分; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-08,sf_cool_60k_b7,7,24.282590866088867,0.7529590129852295,0.3094300329685211,1.53M,GT錯位,平手,SF冷卻臂(min_op.92/frac.25); 三臂平手SF線關閉; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-13,freeze_b12_K2,12,,,,1.70M@死亡,GT錯位,OOM死亡,封閉公式凍結測試K=2; isect_tiles OOM@~1.8M; τ訓練中73→~120漂移實證; gsplat; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-13,freeze_b12_K8(ver0713),12,,,,2.50M@死亡,GT錯位,OOM死亡,K8撞cap2.5M後碎片化OOM(290MB連續塊要不到); 吃下97.9M相交怪物peak3.35G=K供給側驗證; 使用者跑; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-13,freeze_b12_K8_v2,12,20.867,,,0.90M,GT錯位,有效,動態天花板+ω=2.0首個跑完10k; gsplat; 使用者跑; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-13,t1_lambdaK_K8_b12,12,21.66,,,,GT錯位,負結果,λ+K首合體50k; budget 15M過低診斷; gsplat; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-14,freeze_b12_K8_v3,12,21.523,,,1.37M(峰1.53M),GT錯位,負結果,60k+depth/normal reg; 60k沒贏20k; SOLD churn; FINAL尺; gsplat; 使用者跑; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-14,freeze_b7_K8_v2,7,22.611,,,1.70M,GT錯位,有效,b7對照10k; gsplat; 使用者跑; GT錯位期(影像對到鄰幀)，數據作廢
2026-07-15,freeze_b12_K8_v4,12,21.590,,,0.92M(峰1.94M),GT錯位,負結果,"20k; 1.94M被動態天花板賣回920k=churn實證; 4×點+幾何正則PSNR反降(⚠跨kernel confound,見統一預算框架doc); gsplat; 使用者跑; GT錯位期(影像對到鄰幀)，數據作廢"
2026-07-17,smoke_sb_b7,7,17.657251358032227,0.4713895320892334,0.8473384976387024,,GT錯位,smoke,SB color(DBS移植)首個smoke b7 1500步; F=25 floats/pt; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-19,mcmc_60k_sh3_aggr17_b12,12,22.446393966674805,0.5936838984489441,0.7396803498268127,~0.93M,GT錯位,有效,quad; 五次嘗試(偏差:screen_size_prune_px=300+cap1.0M); OOM saga=D1素材; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-19,mcmc_sb_60k_aggr17_b12_cap1m,12,21.989112854003906,0.590482771396637,0.7388098239898682,0.90M,GT錯位,有效,"SB ablation ArmA: vs SH3錨22.45同cap=-0.46dB,SSIM/LPIPS平; sb_lr未調; 軌跡形狀複製錨點(42k後跳升); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,mcmc_sb_60k_aggr17_b12_capfx,12,19.30289649963379,0.570867657661438,0.7312873005867004,~1.7-2M@死亡,GT錯位,OOM死亡,"SB ablation ArmB: OOM死於~30k(backward,5.15G); cap表SB 3.71M過樂觀→實用~1.4-1.5M; 死前val 19.30@28.4k≈A同期=中局無增益弱證據; count局未完賽→B'+K=2重跑; GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,quad_merge_aggr17,12,22.446393966674805,0.5936838984489441,0.7396803498268127,,GT錯位,連結重複,"blocks/=四塊symlink, 與各bX行同檔勿重複計; merged.ckpt=1.18M顆; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,sb_harvest_cprime,12,21.88731575012207,0.5903530716896057,0.7377839684486389,0.90M,GT錯位,有效,"收割三臂對照: resume機制驗證(vs原版21.99,-0.1變異); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,sb_harvest_freeze,12,21.97417449951172,0.589211642742157,0.7385298013687134,0.90M,GT錯位,有效,"★opacity凍結≈平(21.97): 凝結非opacity驅動,我方-2.4dB預測錯/Gemini對; 終態審計:凍結下塵埃照樣67%(scale驅動),0錨點卻同品質=opacity分佈簡併自由維度; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,sb_harvest_noreg,12,21.978195190429688,0.593730628490448,0.7197640538215637,0.90M,GT錯位,有效,"撤opacity L1≈平(21.98): 收割期α壓力中性,殭屍對L1惰性(梯度死水); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,sb_surgery_coloronly,12,21.035694122314453,0.5785424113273621,0.7306796908378601,0.18M(top20%),GT錯位,有效,"★手術臂: 42k剪80%+鎖幾何/α/scale+純color/SB 5k步=21.04(19.4起,拿回跳升63%)→收割引擎=外觀收斂,凝結=副現象; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)"
2026-07-19,smoke_strips_b7,7,15.916386604309082,0.42469558119773865,0.8739706873893738,,GT錯位,smoke,K-strip主線機制smoke b7; 揭露trim rasterizer cx/cy寫死→pp_shifty補丁; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-20,mcmc_sb_ns_b12_cap2m_K2,12,19.414552688598633,0.571030855178833,0.7320257425308228,~1.9M@死亡(30k存1.24M),GT錯位,OOM死亡,★new-scale count ablation B': trim+SB@2M+K=2 死於34.5k單幀4.74G(binning). screen-prune狂救224次(每次8-10萬>300px)仍死=事件層攔不住幀層. K=2均勻切割對空間集中無效. CPU預測b12=全體高overdraw非少數巨獸→正解=per-step緊急剪(screen_prune_emergency_px); GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-21,mcmc_sb_ns_b12_cap1m_K1,12,22.11731719970703,0.591745138168335,0.7420357465744019,cap1.0M,GT錯位,跑中,new-scale A': trim+SB@1M K=1 合體二進位重訓(舊A是失傳3月bin=錯配). 1M錨點; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-22,mcmc_sb_dynk_b12_cap1p2m,12,,,,,GT錯位,待補,2026-08-17 自動補列; GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-24,mcmc_sb_dynk_b12_cap2m,12,19.46978187561035,0.5718722343444824,0.7302570343017578,,GT錯位,待補,GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-25,mcmc_sb_b12_cap1m_harvestdust,12,21.889135360717773,0.5920019745826721,0.7405707836151123,"73,637(剪91.8%)",GT錯位,有效,★訓練中清塵已驗: 21.89(-0.23 vs A' 22.12)但 SSIM 0.5920(+0.0015)+顆數 12.2× 少=好trade-off; 修正「訓練中清塵無損」推論(cull_dust靜態無損不可套動態); GT錯位期(影像對到鄰幀)，數據作廢; ckpt已刪2026-08-17(留其他檔案供復盤)
2026-07-27,mcmc_sb_b12_cap1m_condense,12,19.455461502075195,0.5709316730499268,0.7279165983200073,0.99M@死亡33.3k,GT錯位,OOM死亡,★凝結退火(死亡線30k-42k→0.05)OOM: 抬線→處決 63%→74%→relocation storm; 揭露死亡跑步機=b12真病理; 瞄錯時機(densify期無殭屍只有過載); GT錯位期(影像對到鄰幀)，數據作廢; 此塊未跑完/OOM，PSNR不可比; ckpt已刪2026-08-17(留其他檔案供復盤)
